onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
148.2439855809	305.95	37062	show_letter	probe_not_shown	J	5	5	rJ
149.5061834142	0.0	37378	left_click	ignored_correct	n/a	5	5	255
149.9063827272	0.0	37478	sound_beep	feedback_correct	n/a	5	5	correct
152.1166789329	0.0	38030	right_click	indicate_ready	n/a	5	5	1
152.1493788768	1257.3	38038	show_cross	fixate	+	6	5	nonWM
157.3965698694	305.7	39350	show_letter	to_remember	F	6	5	F
158.8373673961	305.95	39710	show_letter	to_ignore	C	6	5	gC
160.2791649211	305.95	40071	show_letter	to_remember	J	6	5	J
161.7209624461	305.7	40431	show_letter	to_ignore	Q	6	5	gQ
163.1617599728	305.95	40791	show_letter	to_ignore	T	6	5	gT
164.6034574979	305.95	41152	show_letter	to_remember	S	6	5	S
166.0453550227	305.9	41512	show_letter	to_remember	M	6	5	M
167.4870525479	305.7	41873	show_letter	to_remember	N	6	5	N
168.9278500746	997.35	42233	show_dash	work_memory	-	6	5	WM
173.1351428523	305.975	43285	show_letter	probe_not_shown	Z	6	5	rZ
174.3974406854	0.0	43600	left_click	ignored_correct	n/a	6	5	255
174.7975399986	0.0	43700	sound_beep	feedback_correct	n/a	6	5	correct
186.7638194571	0.0	46692	right_click	indicate_ready	n/a	6	5	1
186.7961194016	1257.05	46700	show_cross	fixate	+	7	3	nonWM
192.0423103959	305.95	48012	show_letter	to_ignore	P	7	3	gP
193.4841079209	305.95	48372	show_letter	to_ignore	R	7	3	gR
194.9259054459	305.7	48732	show_letter	to_remember	K	7	3	K
196.3666029728	305.95	49093	show_letter	to_ignore	W	7	3	gW
197.8084004978	305.975	49453	show_letter	to_remember	C	7	3	C
199.2501980227	305.95	49814	show_letter	to_ignore	Z	7	3	gZ
200.6909955494	305.95	50174	show_letter	to_ignore	Y	7	3	gY
202.1327930744	305.95	50534	show_letter	to_remember	X	7	3	X
203.5745905994	536.4	50895	show_dash	work_memory	-	7	3	WM
205.8371867154	305.95	51460	show_letter	probe_not_shown	B	7	3	rB
207.6465836094	0.0	51913	left_click	ignored_correct	n/a	7	3	255
208.0466829226	0.0	52013	sound_beep	feedback_correct	n/a	7	3	correct
209.8613798074	0.0	52466	right_click	indicate_ready	n/a	7	3	1
209.8935797521	1257.05	52474	show_cross	fixate	+	8	7	nonWM
215.1397707464	305.95	53786	show_letter	to_remember	P	8	7	P
216.5815682714	305.95	54146	show_letter	to_ignore	Q	8	7	gQ
218.0233657964	305.7	54507	show_letter	to_remember	S	8	7	S
219.4640633233	305.975	54867	show_letter	to_remember	W	8	7	W
220.9058608483	305.95	55227	show_letter	to_remember	D	8	7	D
222.3477583731	305.925	55588	show_letter	to_remember	F	8	7	F
223.7894558982	305.7	55948	show_letter	to_remember	C	8	7	C
225.2302534249	305.95	56309	show_letter	to_remember	H	8	7	H
226.6720509499	519.675	56669	show_dash	work_memory	-	8	7	WM
228.9686470076	293.2	57243	show_letter	probe_not_shown	X	8	7	rX
230.1112450462	0.0	57529	left_click	ignored_correct	n/a	8	7	255
230.511544359	0.0	57629	sound_beep	feedback_correct	n/a	8	7	correct
233.4598392979	0.0	58366	right_click	indicate_ready	n/a	8	7	1
233.4939392394	1257.075	58374	show_cross	fixate	+	9	5	nonWM
238.7401302337	305.975	59686	show_letter	to_remember	K	9	5	K
240.1819277587	305.975	60046	show_letter	to_ignore	S	9	5	gS
241.6237252836	305.7	60407	show_letter	to_ignore	P	9	5	gP
243.0645228103	305.95	60767	show_letter	to_remember	F	9	5	F
244.5063203353	305.95	61128	show_letter	to_remember	D	9	5	D
245.9481178603	305.95	61488	show_letter	to_remember	L	9	5	L
247.3898153855	305.725	61848	show_letter	to_ignore	T	9	5	gT
248.8306129122	305.95	62209	show_letter	to_remember	Z	9	5	Z
250.2724104372	507.175	62569	show_dash	work_memory	-	9	5	WM
252.5181065822	284.95	63131	show_letter	probe_not_shown	Q	9	5	rQ
253.6305046726	0.0	63409	left_click	ignored_correct	n/a	9	5	255
254.0306039858	0.0	63509	sound_beep	feedback_correct	n/a	9	5	correct
269.7142770629	0.0	67430	right_click	indicate_ready	n/a	9	5	1
269.7324770317	1257.3	67434	show_cross	fixate	+	10	7	nonWM
274.9956679968	305.95	68750	show_letter	to_remember	H	10	7	H
276.437365522	305.975	69110	show_letter	to_remember	D	10	7	D
277.879163047	305.975	69471	show_letter	to_remember	W	10	7	W
279.3199605737	305.95	69831	show_letter	to_remember	Y	10	7	Y
280.7617580986	305.95	70191	show_letter	to_ignore	K	10	7	gK
282.2035556236	305.95	70552	show_letter	to_remember	P	10	7	P
283.6453531486	305.7	70912	show_letter	to_remember	X	10	7	X
285.0860506755	305.975	71273	show_letter	to_remember	V	10	7	V
286.5278482005	783.65	71633	show_dash	work_memory	-	10	7	WM
289.8803424455	285.0	72471	show_letter	probe_target	X	10	7	rX
290.9926405361	0.0	72749	right_click	remembered_correct	n/a	10	7	1
291.3928398491	0.0	72849	sound_beep	feedback_correct	n/a	10	7	correct
292.7329375487	0.0	73184	right_click	indicate_ready	n/a	10	7	1
292.7629374972	1257.3	73192	show_cross	fixate	+	11	5	nonWM
298.0101284898	305.7	74504	show_letter	to_ignore	M	11	5	gM
299.4509260165	305.95	74864	show_letter	to_remember	F	11	5	F
300.8927235415	305.95	75224	show_letter	to_remember	G	11	5	G
302.3345210665	305.7	75585	show_letter	to_remember	K	11	5	K
303.7752185933	305.975	75945	show_letter	to_remember	Z	11	5	Z
305.2170161183	305.95	76305	show_letter	to_ignore	Q	11	5	gQ
306.6589136432	305.925	76666	show_letter	to_ignore	Y	11	5	gY
308.1006111683	305.7	77026	show_letter	to_remember	N	11	5	N
309.541408695	783.625	77386	show_dash	work_memory	-	11	5	WM
312.8939029401	297.45	78224	show_letter	probe_target	K	11	5	rK
314.0641009313	0.0	78517	right_click	remembered_correct	n/a	11	5	1
314.4642002445	0.0	78617	sound_beep	feedback_correct	n/a	11	5	correct
316.7799962691	0.0	79196	right_click	indicate_ready	n/a	11	5	1
316.799296236	1257.05	79201	show_cross	fixate	+	12	3	nonWM
322.0454872303	305.95	80512	show_letter	to_ignore	S	12	3	gS
323.4871847555	305.975	80873	show_letter	to_ignore	N	12	3	gN
324.9291822801	305.9	81233	show_letter	to_remember	R	12	3	R
326.3707798054	305.7	81594	show_letter	to_remember	X	12	3	X
327.8115773321	305.95	81954	show_letter	to_remember	M	12	3	M
329.2533748571	305.975	82314	show_letter	to_ignore	T	12	3	gT
330.6951723821	305.95	82675	show_letter	to_ignore	B	12	3	gB
332.135869909	305.975	83035	show_letter	to_ignore	G	12	3	gG
333.577667434	817.125	83395	show_dash	work_memory	-	12	3	WM
337.064161449	305.95	84267	show_letter	probe_target	R	12	3	rR
338.4281591075	0.0	84608	right_click	remembered_correct	n/a	12	3	1
338.8283584205	0.0	84708	sound_beep	feedback_correct	n/a	12	3	correct
353.6688329451	0.0	88418	right_click	indicate_ready	n/a	12	3	1
353.691632906	1257.3	88424	show_cross	fixate	+	13	3	nonWM
358.9378239003	305.95	89735	show_letter	to_remember	P	13	3	P
360.3796214253	305.95	90096	show_letter	to_ignore	K	13	3	gK
361.8214189503	305.95	90456	show_letter	to_remember	B	13	3	B
363.2632164753	305.7	90817	show_letter	to_ignore	Y	13	3	gY
364.7039140021	305.95	91177	show_letter	to_remember	D	13	3	D
366.1457115271	306.0	91537	show_letter	to_ignore	M	13	3	gM
367.5876090519	305.925	91898	show_letter	to_ignore	C	13	3	gC
369.0293065771	305.7	92258	show_letter	to_ignore	F	13	3	gF
370.4701041038	783.625	92619	show_dash	work_memory	-	13	3	WM
373.8225983488	209.45	93457	show_letter	probe_target	P	13	3	rP
374.6309969611	0.0	93659	right_click	remembered_correct	n/a	13	3	1
375.0310962743	0.0	93759	sound_beep	feedback_correct	n/a	13	3	correct
384.9144793083	0.0	96230	right_click	indicate_ready	n/a	13	3	1
384.9358792716	1257.05	96235	show_cross	fixate	+	14	7	nonWM
390.1820702659	305.95	97547	show_letter	to_remember	M	14	7	M
391.6238677909	305.7	97907	show_letter	to_ignore	Q	14	7	gQ
393.0644653179	306.0	98267	show_letter	to_remember	W	14	7	W
394.5063628428	305.95	98628	show_letter	to_remember	B	14	7	B
395.9483603674	305.9	98988	show_letter	to_remember	Z	14	7	Z
397.3899578927	305.7	99348	show_letter	to_remember	D	14	7	D
398.8307554194	305.95	99709	show_letter	to_remember	R	14	7	R
400.2725529444	305.975	100069	show_letter	to_remember	L	14	7	L
401.7142504696	770.9	100430	show_dash	work_memory	-	14	7	WM
405.015844802	305.95	101255	show_letter	probe_not_shown	Y	14	7	rY
407.1164411961	0.0	101780	left_click	ignored_correct	n/a	14	7	255
407.5165405093	0.0	101880	sound_beep	feedback_correct	n/a	14	7	correct
408.6458385707	0.0	102162	right_click	indicate_ready	n/a	14	7	1
408.6702385288	1257.05	102169	show_cross	fixate	+	15	3	nonWM
413.9164295231	306.0	103480	show_letter	to_remember	Y	15	3	Y
415.3583270479	305.925	103841	show_letter	to_ignore	C	15	3	gC
416.8000245731	305.7	104201	show_letter	to_ignore	P	15	3	gP
418.2408220998	305.95	104561	show_letter	to_remember	K	15	3	K
419.6825196249	305.975	104922	show_letter	to_ignore	R	15	3	gR
421.1243171499	305.7	105282	show_letter	to_ignore	W	15	3	gW
422.5651146766	305.95	105642	show_letter	to_ignore	H	15	3	gH
424.0069122016	305.95	106003	show_letter	to_remember	L	15	3	L
425.4487097266	871.65	106363	show_dash	work_memory	-	15	3	WM
429.1531033676	305.95	107289	show_letter	probe_target	K	15	3	rK
430.3471013179	0.0	107588	right_click	remembered_correct	n/a	15	3	1
430.747300631	0.0	107688	sound_beep	feedback_correct	n/a	15	3	correct
436.1482913595	0.0	109038	right_click	indicate_ready	n/a	15	3	1
436.1760913118	1257.05	109045	show_cross	fixate	+	16	3	nonWM
441.4222823061	305.95	110357	show_letter	to_ignore	D	16	3	gD
442.8640798311	305.95	110717	show_letter	to_ignore	B	16	3	gB
444.3057773562	305.7	111077	show_letter	to_ignore	G	16	3	gG
445.7465748829	305.95	111438	show_letter	to_remember	J	16	3	J
447.1883724079	305.975	111798	show_letter	to_ignore	W	16	3	gW
448.6301699329	305.95	112159	show_letter	to_remember	L	16	3	L
450.0719674579	305.7	112519	show_letter	to_ignore	K	16	3	gK
451.5126649848	305.95	112879	show_letter	to_remember	C	16	3	C
452.9544625098	569.925	113240	show_dash	work_memory	-	16	3	WM
455.4521582222	297.45	113864	show_letter	probe_target	L	16	3	rL
456.6098562349	0.0	114153	right_click	remembered_correct	n/a	16	3	1
457.0101555477	0.0	114254	sound_beep	feedback_correct	n/a	16	3	correct
460.3016498975	0.0	115076	right_click	indicate_ready	n/a	16	3	1
460.3293498499	1257.05	115083	show_cross	fixate	+	17	3	nonWM
465.5755408442	305.95	116395	show_letter	to_ignore	P	17	3	gP
467.0173383692	306.0	116755	show_letter	to_remember	X	17	3	X
468.459235894	305.925	117116	show_letter	to_ignore	B	17	3	gB
469.9009334192	305.7	117476	show_letter	to_remember	Z	17	3	Z
471.341630946	305.975	117836	show_letter	to_ignore	H	17	3	gH
472.783428471	305.975	118197	show_letter	to_ignore	V	17	3	gV
474.225225996	305.95	118557	show_letter	to_ignore	R	17	3	gR
475.6660235227	305.95	118918	show_letter	to_remember	F	17	3	F
477.1078210477	695.65	119278	show_dash	work_memory	-	17	3	WM
480.108315897	305.975	120028	show_letter	probe_not_shown	Q	17	3	rQ
481.4229136403	0.0	120357	left_click	ignored_correct	n/a	17	3	255
481.8230129535	0.0	120457	sound_beep	feedback_correct	n/a	17	3	correct
483.8224095213	0.0	120957	right_click	indicate_ready	n/a	17	3	1
483.8458094812	1257.3	120962	show_cross	fixate	+	18	7	nonWM
489.0930004737	305.7	122274	show_letter	to_ignore	P	18	7	gP
490.5336980006	305.975	122634	show_letter	to_remember	W	18	7	W
491.9754955256	305.975	122995	show_letter	to_remember	F	18	7	F
493.4172930506	305.95	123355	show_letter	to_remember	S	18	7	S
494.8580905773	305.95	123716	show_letter	to_remember	Z	18	7	Z
496.2998881023	305.95	124076	show_letter	to_remember	T	18	7	T
497.7416856273	305.95	124436	show_letter	to_remember	K	18	7	K
499.1832831526	305.75	124797	show_letter	to_remember	Q	18	7	Q
500.6241806791	637.175	125157	show_dash	work_memory	-	18	7	WM
503.3897759317	305.95	125848	show_letter	probe_not_shown	L	18	7	rL
505.418572449	0.0	126356	left_click	ignored_correct	n/a	18	7	255
505.8186717622	0.0	126456	sound_beep	feedback_correct	n/a	18	7	correct
517.3110520342	0.0	129329	right_click	indicate_ready	n/a	18	7	1
517.3356519919	1257.3	129335	show_cross	fixate	+	19	5	nonWM
522.5828429845	305.7	130647	show_letter	to_remember	T	19	5	T
524.0236405112	305.95	131007	show_letter	to_remember	Y	19	5	Y
525.4654380362	305.95	131367	show_letter	to_remember	K	19	5	K
526.9072355612	305.7	131728	show_letter	to_remember	Z	19	5	Z
528.3480330879	305.95	132088	show_letter	to_remember	F	19	5	F
529.7897306131	305.975	132448	show_letter	to_ignore	Q	19	5	gQ
531.2316281379	305.925	132809	show_letter	to_ignore	G	19	5	gG
532.673325663	305.7	133169	show_letter	to_ignore	W	19	5	gW
534.1141231897	921.85	133530	show_dash	work_memory	-	19	5	WM
538.0195164857	305.95	134506	show_letter	probe_not_shown	L	19	5	rL
539.277014327	0.0	134820	left_click	ignored_correct	n/a	19	5	255
539.6771136402	0.0	134920	sound_beep	feedback_correct	n/a	19	5	correct
545.9222029198	0.0	136482	right_click	indicate_ready	n/a	19	5	1
545.9484028748	1257.025	136488	show_cross	fixate	+	20	7	nonWM
551.1944938693	305.975	137800	show_letter	to_remember	W	20	7	W
552.6362913943	305.95	138160	show_letter	to_remember	L	20	7	L
554.077088921	305.95	138520	show_letter	to_remember	D	20	7	D
555.518886446	305.95	138881	show_letter	to_remember	J	20	7	J
556.9605839711	305.975	139241	show_letter	to_remember	C	20	7	C
558.4023814961	305.7	139602	show_letter	to_ignore	F	20	7	gF
559.8431790228	305.95	139962	show_letter	to_remember	V	20	7	V
561.2849765478	305.95	140322	show_letter	to_remember	S	20	7	S
562.7267740728	766.875	140683	show_dash	work_memory	-	20	7	WM
566.0122684328	305.7	141504	show_letter	probe_target	S	20	7	rS
567.7829653932	0.0	141947	right_click	remembered_correct	n/a	20	7	1
568.1832647061	0.0	142047	sound_beep	feedback_correct	n/a	20	7	correct
569.8925617719	0.0	142474	right_click	indicate_ready	n/a	20	7	1
569.9176617288	1257.05	142480	show_cross	fixate	+	21	7	nonWM
575.1639527229	305.925	143792	show_letter	to_remember	Y	21	7	Y
576.6056502481	305.7	144152	show_letter	to_remember	D	21	7	D
578.0464477748	305.95	144513	show_letter	to_remember	Q	21	7	Q
579.4881452999	305.975	144873	show_letter	to_ignore	V	21	7	gV
580.9299428249	305.95	145233	show_letter	to_remember	G	21	7	G
582.3707403516	305.95	145594	show_letter	to_remember	L	21	7	L
583.8125378766	305.95	145954	show_letter	to_remember	F	21	7	F
585.2542354018	305.975	146315	show_letter	to_remember	S	21	7	S
586.6960329268	620.175	146675	show_dash	work_memory	-	21	7	WM
589.3946282943	305.725	147350	show_letter	probe_target	G	21	7	rG
590.7510259659	0.0	147689	right_click	remembered_correct	n/a	21	7	1
591.1511252791	0.0	147789	sound_beep	feedback_correct	n/a	21	7	correct
599.1367115709	0.0	149785	right_click	indicate_ready	n/a	21	7	1
599.1661115204	1257.075	149793	show_cross	fixate	+	22	5	nonWM
604.4124025145	305.95	151104	show_letter	to_remember	R	22	5	R
605.8542000395	305.95	151465	show_letter	to_remember	C	22	5	C
607.2958975647	305.95	151825	show_letter	to_ignore	X	22	5	gX
608.7376950897	305.7	152185	show_letter	to_remember	H	22	5	H
610.1784926164	305.95	152546	show_letter	to_remember	N	22	5	N
611.6202901414	305.975	152906	show_letter	to_remember	P	22	5	P
613.0620876663	305.95	153267	show_letter	to_ignore	M	22	5	gM
614.5027851932	305.975	153627	show_letter	to_ignore	L	22	5	gL
615.9445827182	787.9	153987	show_dash	work_memory	-	22	5	WM
619.3141769339	247.2	154830	show_letter	probe_target	P	22	5	rP
620.2856752662	0.0	155072	right_click	remembered_correct	n/a	22	5	1
620.6857745794	0.0	155172	sound_beep	feedback_correct	n/a	22	5	correct
622.7117711015	0.0	155679	right_click	indicate_ready	n/a	22	5	1
622.7335710641	1257.075	155684	show_cross	fixate	+	23	3	nonWM
627.9797620584	305.95	156996	show_letter	to_remember	V	23	3	V
629.4215595834	305.7	157356	show_letter	to_ignore	W	23	3	gW
630.8623571101	305.95	157717	show_letter	to_ignore	S	23	3	gS
632.3041546351	305.925	158077	show_letter	to_remember	R	23	3	R
633.7459521601	305.95	158437	show_letter	to_ignore	B	23	3	gB
635.1876496852	305.7	158798	show_letter	to_remember	N	23	3	N
636.6284472119	305.95	159158	show_letter	to_ignore	P	23	3	gP
638.0702447369	305.95	159519	show_letter	to_ignore	Z	23	3	gZ
639.5120422619	967.85	159879	show_dash	work_memory	-	23	3	WM
643.601435242	305.95	160901	show_letter	probe_not_shown	X	23	3	rX
645.2320324429	0.0	161309	left_click	ignored_correct	n/a	23	3	255
645.6321317561	0.0	161409	sound_beep	feedback_correct	n/a	23	3	correct
649.5040251095	0.0	162377	right_click	indicate_ready	n/a	23	3	1
649.5355250554	1257.05	162385	show_cross	fixate	+	24	5	nonWM
654.7817160497	305.95	163696	show_letter	to_remember	Q	24	5	Q
656.2235135747	305.7	164057	show_letter	to_remember	M	24	5	M
657.6642111016	305.975	164417	show_letter	to_ignore	C	24	5	gC
659.1060086266	305.975	164778	show_letter	to_ignore	X	24	5	gX
660.5478061516	305.95	165138	show_letter	to_ignore	S	24	5	gS
661.9896036765	305.7	165498	show_letter	to_remember	W	24	5	W
663.4304012033	306.025	165859	show_letter	to_remember	R	24	5	R
664.8721987282	305.95	166219	show_letter	to_remember	H	24	5	H
666.3138962534	921.875	166579	show_dash	work_memory	-	24	5	WM
670.2192895493	272.225	167556	show_letter	probe_target	Q	24	5	rQ
671.2859877182	0.0	167822	right_click	remembered_correct	n/a	24	5	1
671.6860870314	0.0	167923	sound_beep	feedback_correct	n/a	24	5	correct
681.6495699279	0.0	170413	right_click	indicate_ready	n/a	24	5	1
681.667569897	1257.05	170418	show_cross	fixate	+	25	3	nonWM
686.9137608913	305.95	171729	show_letter	to_remember	C	25	3	C
688.3555584163	305.7	172090	show_letter	to_ignore	V	25	3	gV
689.796355943	305.95	172450	show_letter	to_ignore	W	25	3	gW
691.238153468	305.975	172811	show_letter	to_remember	H	25	3	H
692.6798509932	305.975	173171	show_letter	to_ignore	N	25	3	gN
694.1216485181	305.7	173531	show_letter	to_ignore	X	25	3	gX
695.5624460448	305.95	173892	show_letter	to_remember	R	25	3	R
697.0042435698	305.95	174252	show_letter	to_ignore	M	25	3	gM
698.4460410948	561.425	174613	show_dash	work_memory	-	25	3	WM
700.9096368658	209.475	175228	show_letter	probe_target	R	25	3	rR
701.7173354793	0.0	175430	right_click	remembered_correct	n/a	25	3	1
702.1174347924	0.0	175530	sound_beep	feedback_correct	n/a	25	3	correct
703.7478319937	0.0	175938	right_click	indicate_ready	n/a	25	3	1
