onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
124.2500216711	305.975	31064	show_letter	probe_not_shown	S	5	3	rS
125.7567167857	0.0	31440	left_click	ignored_correct	n/a	5	3	255
126.156915488	0.0	31540	sound_beep	feedback_correct	n/a	5	3	correct
127.3387116561	0.0	31836	right_click	indicate_ready	n/a	5	3	1
127.3676115623	1257.3	31843	show_cross	fixate	+	6	5	nonWM
132.6147945483	305.7	33155	show_letter	to_remember	V	6	5	V
134.0555898766	305.95	33515	show_letter	to_remember	L	6	5	L
135.4972852019	305.975	33875	show_letter	to_remember	S	6	5	S
136.9390805268	309.95	34236	show_letter	to_ignore	M	6	5	gM
138.3968757999	305.95	34600	show_letter	to_remember	R	6	5	R
139.8386711249	305.95	34961	show_letter	to_ignore	D	6	5	gD
141.2804664499	305.7	35321	show_letter	to_remember	N	6	5	N
142.7212617781	305.95	35681	show_letter	to_ignore	Q	6	5	gQ
144.1629571034	532.175	36042	show_dash	work_memory	-	6	5	WM
146.5096494942	297.45	36628	show_letter	probe_not_shown	K	6	5	rK
147.6679457384	0.0	36918	left_click	ignored_correct	n/a	6	5	255
148.0680444411	0.0	37018	sound_beep	feedback_correct	n/a	6	5	correct
154.2862242787	0.0	38573	left_click	indicate_ready	n/a	6	5	255
154.3034242229	1257.3	38577	show_cross	fixate	+	7	7	nonWM
159.5506072089	305.7	39889	show_letter	to_remember	P	7	7	P
160.9914025371	305.95	40249	show_letter	to_remember	L	7	7	L
162.4331978621	305.975	40609	show_letter	to_remember	H	7	7	H
163.874993187	305.95	40970	show_letter	to_remember	K	7	7	K
165.316788512	305.7	41330	show_letter	to_remember	B	7	7	B
166.7574838406	305.975	41690	show_letter	to_remember	Q	7	7	Q
168.1992791655	305.95	42051	show_letter	to_ignore	T	7	7	gT
169.6410744905	305.7	42411	show_letter	to_remember	J	7	7	J
171.0818698187	993.35	42771	show_dash	work_memory	-	7	7	WM
175.2722562314	305.95	43819	show_letter	probe_target	H	7	7	rH
176.7248515213	0.0	44182	right_click	remembered_correct	n/a	7	7	1
177.124950224	0.0	44282	sound_beep	feedback_correct	n/a	7	7	correct
177.700448358	0.0	44426	left_click	indicate_ready	n/a	7	7	255
177.7198482951	1257.05	44431	show_cross	fixate	+	8	3	nonWM
182.9660312843	305.95	45743	show_letter	to_ignore	F	8	3	gF
184.4078266093	305.95	46103	show_letter	to_remember	S	8	3	S
185.8496219342	305.7	46463	show_letter	to_ignore	M	8	3	gM
187.2903172628	305.975	46824	show_letter	to_ignore	D	8	3	gD
188.7321125878	305.95	47184	show_letter	to_remember	Y	8	3	Y
190.1739079127	305.95	47544	show_letter	to_remember	N	8	3	N
191.6157032377	305.7	47905	show_letter	to_ignore	Q	8	3	gQ
193.0563985662	305.975	48265	show_letter	to_ignore	K	8	3	gK
194.4981938912	691.4	48626	show_dash	work_memory	-	8	3	WM
197.4817842169	305.975	49371	show_letter	probe_not_shown	R	8	3	rR
199.1635787637	0.0	49792	left_click	ignored_correct	n/a	8	3	255
199.5636774664	0.0	49892	sound_beep	feedback_correct	n/a	8	3	correct
200.7719735485	0.0	50194	right_click	indicate_ready	n/a	8	3	1
200.8002734567	1257.3	50201	show_cross	fixate	+	9	5	nonWM
206.0474564427	305.7	51513	show_letter	to_remember	G	9	5	G
207.4882517709	305.95	51873	show_letter	to_ignore	K	9	5	gK
208.9300470959	305.975	52234	show_letter	to_remember	M	9	5	M
210.3718424209	305.95	52594	show_letter	to_remember	D	9	5	D
211.8125377494	305.95	52954	show_letter	to_ignore	R	9	5	gR
213.2543330744	305.95	53315	show_letter	to_ignore	C	9	5	gC
214.6961283994	305.95	53675	show_letter	to_remember	B	9	5	B
216.1379237243	305.7	54035	show_letter	to_remember	Y	9	5	Y
217.5787190525	854.875	54396	show_dash	work_memory	-	9	5	WM
221.2161072583	272.5	55305	show_letter	probe_target	Y	9	5	rY
222.2878037833	0.0	55573	right_click	remembered_correct	n/a	9	5	1
222.6880024857	0.0	55673	sound_beep	feedback_correct	n/a	9	5	correct
223.7380990807	0.0	55936	left_click	indicate_ready	n/a	9	5	255
223.7636989977	1257.325	55942	show_cross	fixate	+	10	5	nonWM
229.0108819837	305.7	57254	show_letter	to_remember	H	10	5	H
230.4516773119	305.95	57614	show_letter	to_remember	W	10	5	W
231.8934726369	305.975	57974	show_letter	to_ignore	Z	10	5	gZ
233.3352679619	305.95	58335	show_letter	to_ignore	Q	10	5	gQ
234.7760632901	305.95	58695	show_letter	to_ignore	F	10	5	gF
236.2177586154	305.975	59055	show_letter	to_remember	T	10	5	T
237.6595539404	305.975	59416	show_letter	to_remember	S	10	5	S
239.1013492653	305.7	59776	show_letter	to_remember	M	10	5	M
240.5421445936	649.675	60137	show_dash	work_memory	-	10	5	WM
243.3587354608	305.95	60841	show_letter	probe_not_shown	B	10	5	rB
245.3862288866	0.0	61348	left_click	ignored_correct	n/a	10	5	255
245.7863275893	0.0	61448	sound_beep	feedback_correct	n/a	10	5	correct
255.4589962256	0.0	63866	right_click	indicate_ready	n/a	10	5	1
255.4767961679	1257.325	63870	show_cross	fixate	+	11	7	nonWM
260.7230791568	305.95	65182	show_letter	to_remember	Z	11	7	Z
262.1647744821	305.975	65542	show_letter	to_remember	N	11	7	N
263.6065698071	305.95	65903	show_letter	to_remember	K	11	7	K
265.0483651321	305.7	66263	show_letter	to_remember	G	11	7	G
266.4891604603	305.95	66623	show_letter	to_remember	B	11	7	B
267.9309557853	305.975	66984	show_letter	to_remember	M	11	7	M
269.3727511102	305.925	67344	show_letter	to_remember	Y	11	7	Y
270.8144464355	305.7	67705	show_letter	to_ignore	R	11	7	gR
272.2551417641	766.925	68065	show_dash	work_memory	-	11	7	WM
275.5407311105	268.225	68886	show_letter	probe_target	K	11	7	rK
276.5803277396	0.0	69146	right_click	remembered_correct	n/a	11	7	1
276.9804264423	0.0	69246	sound_beep	feedback_correct	n/a	11	7	correct
278.0042231227	0.0	69502	right_click	indicate_ready	n/a	11	7	1
278.0384230118	1257.05	69511	show_cross	fixate	+	12	3	nonWM
283.2845060013	305.975	70822	show_letter	to_ignore	Z	12	3	gZ
284.726401326	305.95	71183	show_letter	to_remember	M	12	3	M
286.1680966513	305.7	71543	show_letter	to_ignore	P	12	3	gP
287.6088919795	305.95	71903	show_letter	to_ignore	N	12	3	gN
289.0506873045	305.95	72264	show_letter	to_remember	F	12	3	F
290.4922826301	305.75	72624	show_letter	to_remember	L	12	3	L
291.933177958	305.975	72984	show_letter	to_ignore	D	12	3	gD
293.3749732829	305.95	73345	show_letter	to_ignore	H	12	3	gH
294.8167686079	544.675	73705	show_dash	work_memory	-	12	3	WM
297.213360837	305.975	74304	show_letter	probe_not_shown	J	12	3	rJ
301.0506483945	0.0	75264	left_click	ignored_correct	n/a	12	3	255
301.4507470972	0.0	75364	sound_beep	feedback_correct	n/a	12	3	correct
307.8274264208	0.0	76958	right_click	indicate_ready	n/a	12	3	1
307.8568263255	1257.3	76965	show_cross	fixate	+	13	7	nonWM
313.1040093115	305.7	78277	show_letter	to_remember	Z	13	7	Z
314.54470464	305.95	78637	show_letter	to_remember	P	13	7	P
315.986499965	306.0	78998	show_letter	to_remember	W	13	7	W
317.4283952897	305.925	79358	show_letter	to_remember	Q	13	7	Q
318.8700906149	305.7	79719	show_letter	to_ignore	B	13	7	gB
320.3108859432	305.95	80079	show_letter	to_remember	G	13	7	G
321.7526812681	305.95	80439	show_letter	to_remember	J	13	7	J
323.1943765934	305.7	80800	show_letter	to_remember	M	13	7	M
324.6351719217	557.425	81160	show_dash	work_memory	-	13	7	WM
327.0827639853	305.975	81772	show_letter	probe_not_shown	V	13	7	rV
328.3946597315	0.0	82100	left_click	ignored_correct	n/a	13	7	255
328.7947584342	0.0	82200	sound_beep	feedback_correct	n/a	13	7	correct
329.5548559696	0.0	82390	right_click	indicate_ready	n/a	13	7	1
329.5805558862	1257.025	82396	show_cross	fixate	+	14	3	nonWM
334.8266388758	305.975	83708	show_letter	to_ignore	S	14	3	gS
336.2684342008	305.95	84068	show_letter	to_remember	G	14	3	G
337.7101295261	305.725	84429	show_letter	to_ignore	N	14	3	gN
339.1509248543	305.95	84789	show_letter	to_ignore	B	14	3	gB
340.5927201793	305.95	85149	show_letter	to_remember	L	14	3	L
342.0345155042	305.7	85510	show_letter	to_ignore	Q	14	3	gQ
343.4753108324	305.95	85870	show_letter	to_ignore	Z	14	3	gZ
344.9170061577	305.975	86230	show_letter	to_remember	P	14	3	P
346.3589014824	800.375	86591	show_dash	work_memory	-	14	3	WM
349.778290395	314.2	87446	show_letter	probe_not_shown	X	14	3	rX
350.9929864564	0.0	87749	left_click	ignored_correct	n/a	14	3	255
351.393085159	0.0	87849	sound_beep	feedback_correct	n/a	14	3	correct
354.1572761961	0.0	88540	right_click	indicate_ready	n/a	14	3	1
354.1866761008	1257.05	88548	show_cross	fixate	+	15	5	nonWM
359.43285909	305.95	89859	show_letter	to_ignore	J	15	5	gJ
360.874654415	305.675	90220	show_letter	to_remember	Q	15	5	Q
362.3153497436	305.95	90580	show_letter	to_ignore	K	15	5	gK
363.7571450685	305.95	90940	show_letter	to_remember	F	15	5	F
365.1990403932	305.925	91301	show_letter	to_remember	Z	15	5	Z
366.6407357185	305.7	91661	show_letter	to_remember	W	15	5	W
368.081431047	305.975	92021	show_letter	to_ignore	M	15	5	gM
369.523226372	305.975	92382	show_letter	to_remember	H	15	5	H
370.965021697	699.65	92742	show_dash	work_memory	-	15	5	WM
373.9816119157	243.2	93496	show_letter	probe_not_shown	B	15	5	rB
374.9358088217	0.0	93735	left_click	ignored_correct	n/a	15	5	255
375.3359075244	0.0	93835	sound_beep	feedback_correct	n/a	15	5	correct
376.9662022381	0.0	94243	right_click	indicate_ready	n/a	15	5	1
376.9992021311	1257.025	94251	show_cross	fixate	+	16	5	nonWM
382.2452851207	305.975	95562	show_letter	to_ignore	Q	16	5	gQ
383.6870804457	305.95	95923	show_letter	to_ignore	W	16	5	gW
385.1278757739	305.95	96283	show_letter	to_remember	C	16	5	C
386.5696710988	305.95	96643	show_letter	to_remember	K	16	5	K
388.0113664241	305.975	97004	show_letter	to_remember	J	16	5	J
389.4531617491	305.7	97364	show_letter	to_ignore	P	16	5	gP
390.8939570773	305.95	97724	show_letter	to_remember	V	16	5	V
392.3357524023	305.95	98085	show_letter	to_remember	M	16	5	M
393.7775477273	708.125	98445	show_dash	work_memory	-	16	5	WM
396.8280378361	197.0	99208	show_letter	probe_target	M	16	5	rM
397.5865353766	0.0	99398	right_click	remembered_correct	n/a	16	5	1
397.986734079	0.0	99498	sound_beep	feedback_correct	n/a	16	5	correct
400.9090246034	0.0	100228	right_click	indicate_ready	n/a	16	5	1
400.9344245211	1257.05	100235	show_cross	fixate	+	17	7	nonWM
406.1806075103	305.95	101546	show_letter	to_remember	L	17	7	L
407.6224028353	305.975	101907	show_letter	to_remember	C	17	7	C
409.0641981603	305.95	102267	show_letter	to_ignore	Z	17	7	gZ
410.5048934888	305.975	102627	show_letter	to_remember	M	17	7	M
411.9466888138	305.975	102988	show_letter	to_remember	T	17	7	T
413.3884841388	305.95	103348	show_letter	to_remember	B	17	7	B
414.8302794637	305.7	103709	show_letter	to_remember	G	17	7	G
416.2710747919	305.95	104069	show_letter	to_remember	K	17	7	K
417.7128701169	775.125	104429	show_dash	work_memory	-	17	7	WM
421.0313593567	255.7	105259	show_letter	probe_not_shown	D	17	7	rD
422.0306561165	0.0	105509	left_click	ignored_correct	n/a	17	7	255
422.4308548188	0.0	105609	sound_beep	feedback_correct	n/a	17	7	correct
431.31252602	0.0	107829	right_click	indicate_ready	n/a	17	7	1
431.3397259318	1257.3	107836	show_cross	fixate	+	18	3	nonWM
436.5869089178	305.7	109148	show_letter	to_ignore	S	18	3	gS
438.027704246	305.95	109508	show_letter	to_ignore	T	18	3	gT
439.469499571	305.975	109868	show_letter	to_ignore	G	18	3	gG
440.911294896	305.95	110229	show_letter	to_remember	N	18	3	N
442.3529902213	305.725	110589	show_letter	to_remember	W	18	3	W
443.7937855495	305.95	110949	show_letter	to_remember	J	18	3	J
445.2355808744	305.95	111310	show_letter	to_ignore	F	18	3	gF
446.6773761994	305.7	111670	show_letter	to_ignore	H	18	3	gH
448.1181715276	884.35	112031	show_dash	work_memory	-	18	3	WM
451.8735593508	184.225	112969	show_letter	probe_target	N	18	3	rN
452.5921570207	0.0	113149	right_click	remembered_correct	n/a	18	3	1
452.9923557231	0.0	113249	sound_beep	feedback_correct	n/a	18	3	correct
453.5151540279	0.0	113380	right_click	indicate_ready	n/a	18	3	1
453.5492539173	1257.075	113388	show_cross	fixate	+	19	5	nonWM
458.7955369062	305.95	114700	show_letter	to_ignore	M	19	5	gM
460.2373322312	305.95	115060	show_letter	to_remember	V	19	5	V
461.6790275565	305.7	115421	show_letter	to_remember	G	19	5	G
463.1198228847	305.95	115781	show_letter	to_remember	F	19	5	F
464.5616182097	305.95	116141	show_letter	to_ignore	R	19	5	gR
466.0035135344	305.925	116502	show_letter	to_remember	X	19	5	X
467.4452088597	305.7	116862	show_letter	to_remember	W	19	5	W
468.8860041879	305.95	117223	show_letter	to_ignore	Y	19	5	gY
470.3276995132	758.4	117583	show_dash	work_memory	-	19	5	WM
473.5791889702	305.95	118396	show_letter	probe_not_shown	J	19	5	rJ
480.8075655322	0.0	120203	left_click	ignored_correct	n/a	19	5	255
481.2076642348	0.0	120303	sound_beep	feedback_correct	n/a	19	5	correct
485.6331498852	0.0	121409	right_click	indicate_ready	n/a	19	5	1
485.664349784	1257.325	121417	show_cross	fixate	+	20	5	nonWM
490.9105327733	305.95	122729	show_letter	to_remember	R	20	5	R
492.3523280982	305.95	123089	show_letter	to_ignore	B	20	5	gB
493.7941234232	305.95	123450	show_letter	to_remember	Y	20	5	Y
495.2359187482	305.7	123810	show_letter	to_remember	C	20	5	C
496.6767140764	305.95	124170	show_letter	to_ignore	Q	20	5	gQ
498.1184094017	306.0	124531	show_letter	to_ignore	F	20	5	gF
499.5602047267	305.95	124891	show_letter	to_remember	N	20	5	N
501.0020000517	305.675	125252	show_letter	to_remember	L	20	5	L
502.4427953799	628.675	125612	show_dash	work_memory	-	20	5	WM
505.1753865194	289.2	126295	show_letter	probe_not_shown	Z	20	5	rZ
506.3064828518	0.0	126578	left_click	ignored_correct	n/a	20	5	255
506.7065815545	0.0	126678	sound_beep	feedback_correct	n/a	20	5	correct
507.4667790896	0.0	126868	right_click	indicate_ready	n/a	20	5	1
507.4879790208	1257.325	126873	show_cross	fixate	+	21	7	nonWM
512.7341620101	305.95	128185	show_letter	to_remember	K	21	7	K
514.1759573351	305.95	128545	show_letter	to_ignore	G	21	7	gG
515.61775266	305.95	128905	show_letter	to_remember	D	21	7	D
517.059547985	305.7	129266	show_letter	to_remember	H	21	7	H
518.5002433135	305.975	129626	show_letter	to_remember	R	21	7	R
519.9420386385	306.0	129987	show_letter	to_remember	T	21	7	T
521.3839339632	305.95	130347	show_letter	to_remember	V	21	7	V
522.8256292885	305.7	130707	show_letter	to_remember	N	21	7	N
524.2664246167	611.925	131068	show_dash	work_memory	-	21	7	WM
526.9320159735	305.95	131734	show_letter	probe_target	D	21	7	rD
528.2720116286	0.0	132069	left_click	ignored_incorrect	n/a	21	7	255
528.6721103312	0.0	132169	sound_buzz	feedback_incorrect	n/a	21	7	wrong
532.5174978625	0.0	133130	right_click	indicate_ready	n/a	21	7	1
532.5470977666	1257.075	133138	show_cross	fixate	+	22	7	nonWM
537.7932807558	305.975	134449	show_letter	to_remember	F	22	7	F
539.2350760808	305.7	134810	show_letter	to_remember	W	22	7	W
540.675871409	305.95	135170	show_letter	to_remember	C	22	7	C
542.117666734	305.95	135530	show_letter	to_ignore	R	22	7	gR
543.5595620586	305.925	135891	show_letter	to_remember	N	22	7	N
545.0012573839	305.7	136251	show_letter	to_remember	Q	22	7	Q
546.4419527125	305.975	136611	show_letter	to_remember	H	22	7	H
547.8837480374	305.975	136972	show_letter	to_remember	S	22	7	S
549.3255433624	993.1	137332	show_dash	work_memory	-	22	7	WM
553.5159297751	259.7	138380	show_letter	probe_not_shown	J	22	7	rJ
554.5359264677	0.0	138635	left_click	ignored_correct	n/a	22	7	255
554.9360251704	0.0	138735	sound_beep	feedback_correct	n/a	22	7	correct
556.197221081	0.0	139050	right_click	indicate_ready	n/a	22	7	1
556.2315209698	1257.075	139059	show_cross	fixate	+	23	7	nonWM
561.477703959	305.95	140370	show_letter	to_remember	L	23	7	L
562.919499284	305.7	140731	show_letter	to_remember	K	23	7	K
564.3601946125	305.975	141091	show_letter	to_remember	G	23	7	G
565.8019899375	305.975	141451	show_letter	to_remember	Z	23	7	Z
567.2437852625	305.7	141812	show_letter	to_remember	H	23	7	H
568.684480591	305.975	142172	show_letter	to_remember	W	23	7	W
570.1263759156	305.95	142533	show_letter	to_ignore	M	23	7	gM
571.5682712403	305.925	142893	show_letter	to_remember	D	23	7	D
573.0098665659	951.125	143253	show_dash	work_memory	-	23	7	WM
577.0322535233	305.975	144259	show_letter	probe_not_shown	Q	23	7	rQ
579.6396450688	0.0	144911	left_click	ignored_correct	n/a	23	7	255
580.0397437715	0.0	145011	sound_beep	feedback_correct	n/a	23	7	correct
581.0371405375	0.0	145260	right_click	indicate_ready	n/a	23	7	1
581.0546404807	1257.325	145265	show_cross	fixate	+	24	3	nonWM
586.3018234667	305.7	146576	show_letter	to_ignore	Z	24	3	gZ
587.7426187949	305.95	146937	show_letter	to_remember	K	24	3	K
589.1844141199	305.975	147297	show_letter	to_ignore	H	24	3	gH
590.6262094449	305.95	147658	show_letter	to_remember	P	24	3	P
592.0670047731	305.95	148018	show_letter	to_remember	C	24	3	C
593.5087000984	305.975	148378	show_letter	to_ignore	S	24	3	gS
594.9504954234	305.95	148739	show_letter	to_ignore	V	24	3	gV
596.3922907483	305.7	149099	show_letter	to_ignore	X	24	3	gX
597.8330860765	720.925	149459	show_dash	work_memory	-	24	3	WM
600.93457602	305.95	150235	show_letter	probe_target	C	24	3	rC
602.2909716218	0.0	150574	right_click	remembered_correct	n/a	24	3	1
602.6910703245	0.0	150674	sound_beep	feedback_correct	n/a	24	3	correct
612.5222384469	0.0	153132	right_click	indicate_ready	n/a	24	3	1
612.5498383574	1257.3	153138	show_cross	fixate	+	25	7	nonWM
617.7970213434	305.7	154450	show_letter	to_remember	Y	25	7	Y
619.2378166716	305.95	154810	show_letter	to_ignore	V	25	7	gV
620.6796119966	305.95	155171	show_letter	to_remember	F	25	7	F
622.1213073219	305.975	155531	show_letter	to_remember	R	25	7	R
623.5621026501	305.95	155892	show_letter	to_remember	C	25	7	C
625.0038979751	305.95	156252	show_letter	to_remember	Z	25	7	Z
626.4456933001	305.95	156612	show_letter	to_remember	Q	25	7	Q
627.8873886254	305.725	156973	show_letter	to_remember	D	25	7	D
629.3281839536	972.35	157333	show_dash	work_memory	-	25	7	WM
633.4355706354	305.7	158360	show_letter	probe_not_shown	K	25	7	rK
636.1226619225	0.0	159032	left_click	ignored_correct	n/a	25	7	255
636.5227606252	0.0	159132	sound_beep	feedback_correct	n/a	25	7	correct
638.1530553389	0.0	159539	right_click	indicate_ready	n/a	25	7	1
