onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
139.9147797726	305.725	34980	show_letter	to_remember	L	6	5	L
141.3555816963	305.95	35340	show_letter	to_remember	D	6	5	D
142.7973836213	305.975	35700	show_letter	to_ignore	J	6	5	gJ
144.2391855463	712.35	36061	show_dash	work_memory	-	6	5	WM
147.3066896419	159.225	36828	show_letter	probe_target	H	6	5	rH
147.914990454	0.0	36980	left_click	ignored_incorrect	n/a	6	5	255
148.3150909882	0.0	37080	sound_buzz	feedback_incorrect	n/a	6	5	wrong
156.4046017889	0.0	39102	right_click	indicate_ready	n/a	6	5	1
156.4243018152	1257.325	39107	show_cross	fixate	+	7	3	nonWM
161.6716088211	305.7	40419	show_letter	to_ignore	K	7	3	gK
163.1123107446	305.95	40779	show_letter	to_ignore	H	7	3	gH
164.5541126696	305.975	41140	show_letter	to_remember	L	7	3	L
165.9959145946	305.95	41500	show_letter	to_remember	V	7	3	V
167.4367165183	305.95	41860	show_letter	to_remember	R	7	3	R
168.8785184433	305.95	42221	show_letter	to_ignore	C	7	3	gC
170.3202203682	305.975	42581	show_letter	to_ignore	J	7	3	gJ
171.7620222932	305.7	42942	show_letter	to_ignore	Y	7	3	gY
173.2028242169	507.2	43302	show_dash	work_memory	-	7	3	WM
175.4495272165	234.7	43863	show_letter	probe_target	R	7	3	rR
176.3629284361	0.0	44092	right_click	remembered_correct	n/a	7	3	1
176.7630289703	0.0	44192	sound_beep	feedback_correct	n/a	7	3	correct
181.214034913	0.0	45305	right_click	indicate_ready	n/a	7	3	1
181.2316349365	1257.3	45309	show_cross	fixate	+	8	3	nonWM
186.4788419423	305.7	46621	show_letter	to_remember	B	8	3	B
187.9196438659	305.95	46981	show_letter	to_ignore	F	8	3	gF
189.3614457909	305.975	47341	show_letter	to_ignore	H	8	3	gH
190.803247716	305.95	47702	show_letter	to_remember	R	8	3	R
192.2439496395	305.95	48062	show_letter	to_ignore	Z	8	3	gZ
193.6857515645	305.95	48422	show_letter	to_remember	G	8	3	G
195.1275534895	305.95	48783	show_letter	to_ignore	M	8	3	gM
196.5693554145	305.7	49143	show_letter	to_ignore	V	8	3	gV
198.0101573382	825.625	49504	show_dash	work_memory	-	8	3	WM
201.5305620384	171.725	50384	show_letter	probe_target	B	8	3	rB
202.2002629326	0.0	50551	right_click	remembered_correct	n/a	8	3	1
202.600563467	0.0	50651	sound_beep	feedback_correct	n/a	8	3	correct
203.439364587	0.0	50861	left_click	indicate_ready	n/a	8	3	255
203.4582646122	1257.075	50866	show_cross	fixate	+	9	3	nonWM
208.7045716168	305.95	52177	show_letter	to_ignore	P	9	3	gP
210.1462735416	305.7	52538	show_letter	to_ignore	M	9	3	gM
211.5870754653	305.95	52898	show_letter	to_remember	D	9	3	D
213.0288773903	305.95	53258	show_letter	to_ignore	Z	9	3	gZ
214.4707793155	305.925	53619	show_letter	to_ignore	B	9	3	gB
215.9124812403	305.7	53979	show_letter	to_remember	R	9	3	R
217.3531831639	305.975	54339	show_letter	to_ignore	N	9	3	gN
218.7949850889	305.975	54700	show_letter	to_remember	G	9	3	G
220.2367870139	716.4	55060	show_dash	work_memory	-	9	3	WM
223.3202911308	276.725	55831	show_letter	probe_not_shown	F	9	3	rF
224.3995925718	0.0	56101	left_click	ignored_correct	n/a	9	3	255
224.799693106	0.0	56201	sound_beep	feedback_correct	n/a	9	3	correct
225.5595941206	0.0	56391	right_click	indicate_ready	n/a	9	3	1
225.5839941532	1257.075	56397	show_cross	fixate	+	10	7	nonWM
230.8302011576	305.95	57709	show_letter	to_remember	W	10	7	W
232.2710030813	305.95	58069	show_letter	to_remember	D	10	7	D
233.7128050063	305.95	58429	show_letter	to_remember	R	10	7	R
235.1546069313	305.95	58790	show_letter	to_remember	Z	10	7	Z
236.5964088563	305.7	59150	show_letter	to_remember	M	10	7	M
238.0371107799	305.95	59510	show_letter	to_ignore	T	10	7	gT
239.4789127049	305.975	59871	show_letter	to_remember	H	10	7	H
240.9207146299	305.95	60231	show_letter	to_remember	L	10	7	L
242.3625165549	976.35	60592	show_dash	work_memory	-	10	7	WM
246.4849220589	155.225	61622	show_letter	probe_target	W	10	7	rW
247.073722845	0.0	61769	right_click	remembered_correct	n/a	10	7	1
247.4738233792	0.0	61869	sound_beep	feedback_correct	n/a	10	7	correct
248.6292249219	0.0	62158	left_click	indicate_ready	n/a	10	7	255
248.6475249463	1257.075	62163	show_cross	fixate	+	11	7	nonWM
253.8937319507	305.975	63474	show_letter	to_remember	K	11	7	K
255.3355338757	305.975	63835	show_letter	to_remember	G	11	7	G
256.7772358006	305.975	64195	show_letter	to_remember	J	11	7	J
258.2191377258	305.7	64556	show_letter	to_remember	Z	11	7	Z
259.6599396494	305.95	64916	show_letter	to_remember	H	11	7	H
261.1017415744	305.95	65276	show_letter	to_remember	D	11	7	D
262.5434434993	305.725	65637	show_letter	to_ignore	P	11	7	gP
263.984245423	305.95	65997	show_letter	to_remember	V	11	7	V
265.426047348	838.125	66358	show_dash	work_memory	-	11	7	WM
268.9966521153	226.175	67250	show_letter	probe_target	G	11	7	rG
269.8794532939	0.0	67471	right_click	remembered_correct	n/a	11	7	1
270.2795538281	0.0	67571	sound_beep	feedback_correct	n/a	11	7	correct
272.1994563915	0.0	68051	left_click	indicate_ready	n/a	11	7	255
272.2310564337	1257.3	68059	show_cross	fixate	+	12	5	nonWM
277.4782634394	305.7	69371	show_letter	to_ignore	C	12	5	gC
278.9190653631	305.95	69731	show_letter	to_ignore	P	12	5	gP
280.360767288	305.975	70091	show_letter	to_remember	X	12	5	X
281.802569213	305.7	70452	show_letter	to_ignore	Z	12	5	gZ
283.2433711367	305.95	70812	show_letter	to_remember	T	12	5	T
284.6851730617	305.95	71172	show_letter	to_remember	Y	12	5	Y
286.1270749868	305.925	71533	show_letter	to_remember	J	12	5	J
287.5686769116	305.725	71893	show_letter	to_remember	B	12	5	B
289.0094788352	792.15	72253	show_dash	work_memory	-	12	5	WM
292.3959833567	209.475	73100	show_letter	probe_not_shown	H	12	5	rH
293.2122844466	0.0	73304	left_click	ignored_correct	n/a	12	5	255
293.6123849808	0.0	73404	sound_beep	feedback_correct	n/a	12	5	correct
296.0069881779	0.0	74003	right_click	indicate_ready	n/a	12	5	1
296.0334882133	1257.075	74009	show_cross	fixate	+	13	7	nonWM
301.2796952177	305.95	75321	show_letter	to_remember	P	13	7	P
302.7204971414	305.95	75681	show_letter	to_ignore	Y	13	7	gY
304.1622990664	305.95	76042	show_letter	to_remember	R	13	7	R
305.6040009913	305.95	76402	show_letter	to_remember	T	13	7	T
307.0458029163	305.7	76762	show_letter	to_remember	B	13	7	B
308.48660484	305.95	77123	show_letter	to_remember	G	13	7	G
309.928406765	305.975	77483	show_letter	to_remember	V	13	7	V
311.37020869	305.95	77844	show_letter	to_remember	M	13	7	M
312.812010615	716.375	78204	show_dash	work_memory	-	13	7	WM
315.8955147319	209.45	78975	show_letter	probe_target	P	13	7	rP
316.7031158102	0.0	79177	right_click	remembered_correct	n/a	13	7	1
317.1032163444	0.0	79277	sound_beep	feedback_correct	n/a	13	7	correct
321.2377218645	0.0	80310	right_click	indicate_ready	n/a	13	7	1
321.2597218939	1257.05	80316	show_cross	fixate	+	14	3	nonWM
326.5060288985	305.925	81628	show_letter	to_ignore	D	14	3	gD
327.9477308233	305.7	81988	show_letter	to_ignore	C	14	3	gC
329.388532747	305.95	82348	show_letter	to_remember	R	14	3	R
330.8302346719	305.975	82709	show_letter	to_ignore	G	14	3	gG
332.2720365969	305.95	83069	show_letter	to_remember	Z	14	3	Z
333.7128385206	305.95	83429	show_letter	to_ignore	X	14	3	gX
335.1546404456	305.95	83790	show_letter	to_ignore	L	14	3	gL
336.5964423706	305.95	84150	show_letter	to_remember	K	14	3	K
338.0382442956	796.15	84511	show_dash	work_memory	-	14	3	WM
341.4406488383	221.975	85361	show_letter	probe_target	K	14	3	rK
342.3029499896	0.0	85577	right_click	remembered_correct	n/a	14	3	1
342.7030505238	0.0	85677	sound_beep	feedback_correct	n/a	14	3	correct
348.4458581913	0.0	87112	right_click	indicate_ready	n/a	14	3	1
348.463658215	1257.05	87117	show_cross	fixate	+	15	3	nonWM
353.7098652195	305.95	88428	show_letter	to_ignore	G	15	3	gG
355.1516671445	305.95	88789	show_letter	to_remember	L	15	3	L
356.5933690693	305.725	89149	show_letter	to_remember	X	15	3	X
358.034170993	305.95	89510	show_letter	to_ignore	P	15	3	gP
359.475972918	305.95	89870	show_letter	to_ignore	H	15	3	gH
360.9178748432	305.925	90230	show_letter	to_ignore	M	15	3	gM
362.3595767681	305.7	90591	show_letter	to_remember	N	15	3	N
363.8003786917	305.95	90951	show_letter	to_ignore	R	15	3	gR
365.2421806167	683.125	91312	show_dash	work_memory	-	15	3	WM
368.1916845547	205.475	92049	show_letter	probe_not_shown	Z	15	3	rZ
368.9838856124	0.0	92247	left_click	ignored_correct	n/a	15	3	255
369.3839861466	0.0	92347	sound_beep	feedback_correct	n/a	15	3	correct
371.5938890972	0.0	92899	right_click	indicate_ready	n/a	15	3	1
371.6111891203	1257.3	92904	show_cross	fixate	+	16	5	nonWM
376.858396126	305.7	94216	show_letter	to_remember	D	16	5	D
378.2991980497	305.95	94576	show_letter	to_remember	Q	16	5	Q
379.7409999747	305.95	94936	show_letter	to_remember	G	16	5	G
381.1827018996	305.975	95297	show_letter	to_ignore	M	16	5	gM
382.6235038233	305.95	95657	show_letter	to_remember	P	16	5	P
384.0653057483	305.95	96017	show_letter	to_ignore	V	16	5	gV
385.5071076733	305.95	96378	show_letter	to_ignore	F	16	5	gF
386.9489095983	305.7	96738	show_letter	to_remember	T	16	5	T
388.3896115219	523.925	97098	show_dash	work_memory	-	16	5	WM
390.7034146111	297.425	97677	show_letter	probe_not_shown	B	16	5	rB
391.8682161663	0.0	97968	right_click	remembered_incorrect	n/a	16	5	1
392.2683167005	0.0	98068	sound_buzz	feedback_incorrect	n/a	16	5	wrong
395.9284215872	0.0	98983	left_click	indicate_ready	n/a	16	5	255
395.9495216154	1257.05	98988	show_cross	fixate	+	17	7	nonWM
401.1957286198	305.95	100300	show_letter	to_remember	J	17	7	J
402.6375305449	305.95	100660	show_letter	to_remember	T	17	7	T
404.0793324699	305.7	101021	show_letter	to_remember	L	17	7	L
405.5201343935	305.95	101381	show_letter	to_remember	X	17	7	X
406.9618363184	305.95	101741	show_letter	to_remember	S	17	7	S
408.4036382434	305.95	102102	show_letter	to_remember	G	17	7	G
409.8454401684	305.7	102462	show_letter	to_remember	Q	17	7	Q
411.2862420921	305.95	102823	show_letter	to_ignore	R	17	7	gR
412.7280440171	611.9	103183	show_dash	work_memory	-	17	7	WM
415.3936475761	188.45	103849	show_letter	probe_not_shown	Y	17	7	rY
416.1239485511	0.0	104032	left_click	ignored_correct	n/a	17	7	255
416.5241490855	0.0	104132	sound_beep	feedback_correct	n/a	17	7	correct
418.6813519656	0.0	104671	right_click	indicate_ready	n/a	17	7	1
418.7121520068	1257.05	104679	show_cross	fixate	+	18	5	nonWM
423.9583590112	305.975	105991	show_letter	to_ignore	Z	18	5	gZ
425.4001609362	305.95	106351	show_letter	to_ignore	C	18	5	gC
426.8408628597	305.95	106711	show_letter	to_remember	R	18	5	R
428.2826647848	305.95	107072	show_letter	to_remember	F	18	5	F
429.7244667098	305.95	107432	show_letter	to_remember	Q	18	5	Q
431.1661686346	305.725	107793	show_letter	to_remember	V	18	5	V
432.6070705585	305.95	108153	show_letter	to_remember	P	18	5	P
434.0487724833	305.975	108513	show_letter	to_ignore	N	18	5	gN
435.4906744085	900.85	108874	show_dash	work_memory	-	18	5	WM
439.3120795106	205.2	109829	show_letter	probe_target	F	18	5	rF
440.1159805839	0.0	110030	right_click	remembered_correct	n/a	18	5	1
440.5161811182	0.0	110130	sound_beep	feedback_correct	n/a	18	5	correct
442.8579842449	0.0	110715	left_click	indicate_ready	n/a	18	5	255
442.8825842777	1257.05	110722	show_cross	fixate	+	19	5	nonWM
448.128691282	305.975	112033	show_letter	to_remember	H	19	5	H
449.570493207	305.95	112394	show_letter	to_remember	B	19	5	B
451.0112951307	305.95	112754	show_letter	to_remember	Q	19	5	Q
452.4530970557	305.95	113114	show_letter	to_ignore	K	19	5	gK
453.8948989807	305.95	113475	show_letter	to_remember	S	19	5	S
455.3366009056	305.7	113835	show_letter	to_remember	R	19	5	R
456.7774028293	305.95	114195	show_letter	to_ignore	T	19	5	gT
458.2192047543	306.0	114556	show_letter	to_ignore	J	19	5	gJ
459.6610066793	825.375	114916	show_dash	work_memory	-	19	5	WM
463.1805113783	167.75	115796	show_letter	probe_target	Q	19	5	rQ
463.8179122294	0.0	115955	right_click	remembered_correct	n/a	19	5	1
464.2181127637	0.0	116056	sound_beep	feedback_correct	n/a	19	5	correct
469.9610204313	0.0	117491	right_click	indicate_ready	n/a	19	5	1
469.9864204652	1257.1	117498	show_cross	fixate	+	20	7	nonWM
475.2326274696	305.975	118809	show_letter	to_remember	Y	20	7	Y
476.6734293933	305.95	119169	show_letter	to_remember	S	20	7	S
478.1152313183	305.95	119530	show_letter	to_remember	N	20	7	N
479.5570332433	305.95	119890	show_letter	to_remember	M	20	7	M
480.9988351683	305.7	120251	show_letter	to_remember	F	20	7	F
482.439637092	305.95	120611	show_letter	to_remember	Q	20	7	Q
483.8813390169	305.975	120971	show_letter	to_remember	H	20	7	H
485.323240942	305.925	121332	show_letter	to_ignore	W	20	7	gW
486.7649428669	615.9	121692	show_dash	work_memory	-	20	7	WM
489.4465464472	221.975	122363	show_letter	probe_target	N	20	7	rN
490.3148476065	0.0	122580	right_click	remembered_correct	n/a	20	7	1
490.7149481407	0.0	122680	sound_beep	feedback_correct	n/a	20	7	correct
492.608550669	0.0	123153	left_click	indicate_ready	n/a	20	7	255
492.631050699	1257.075	123159	show_cross	fixate	+	21	5	nonWM
497.8772577034	305.975	124470	show_letter	to_remember	J	21	5	J
499.3190596284	305.95	124831	show_letter	to_remember	S	21	5	S
500.7608615535	305.7	125191	show_letter	to_remember	Y	21	5	Y
502.2016634771	305.95	125551	show_letter	to_ignore	T	21	5	gT
503.6434654021	305.95	125912	show_letter	to_ignore	P	21	5	gP
505.0852673272	305.95	126272	show_letter	to_remember	F	21	5	F
506.526969252	305.7	126633	show_letter	to_ignore	M	21	5	gM
507.9677711757	305.95	126993	show_letter	to_remember	K	21	5	K
509.4095731007	536.425	127353	show_dash	work_memory	-	21	5	WM
511.7731762565	230.475	127944	show_letter	probe_not_shown	V	21	5	rV
512.672377457	0.0	128169	left_click	ignored_correct	n/a	21	5	255
513.0724779912	0.0	128269	sound_beep	feedback_correct	n/a	21	5	correct
513.990579217	0.0	128499	right_click	indicate_ready	n/a	21	5	1
514.0188792548	1257.05	128506	show_cross	fixate	+	22	5	nonWM
519.2650862592	305.95	129817	show_letter	to_remember	L	22	5	L
520.7068881842	305.95	130178	show_letter	to_remember	F	22	5	F
522.1486901093	305.95	130538	show_letter	to_ignore	M	22	5	gM
523.5903920341	305.725	130899	show_letter	to_ignore	J	22	5	gJ
525.0311939578	305.95	131259	show_letter	to_remember	K	22	5	K
526.4729958828	305.95	131619	show_letter	to_ignore	N	22	5	gN
527.9147978078	305.7	131980	show_letter	to_remember	R	22	5	R
529.3555997315	305.95	132340	show_letter	to_remember	H	22	5	H
530.7974016565	880.1	132700	show_dash	work_memory	-	22	5	WM
534.5357066477	201.0	133635	show_letter	probe_not_shown	G	22	5	rG
535.3197076944	0.0	133831	left_click	ignored_correct	n/a	22	5	255
535.7198082286	0.0	133931	sound_beep	feedback_correct	n/a	22	5	correct
538.9580125521	0.0	134741	right_click	indicate_ready	n/a	22	5	1
538.9771125776	1257.075	134745	show_cross	fixate	+	23	7	nonWM
544.223319582	305.95	136057	show_letter	to_ignore	J	23	7	gJ
545.665121507	305.95	136417	show_letter	to_remember	T	23	7	T
547.106923432	305.95	136778	show_letter	to_remember	V	23	7	V
548.5477253557	305.95	137138	show_letter	to_remember	D	23	7	D
549.9895272807	305.95	137498	show_letter	to_remember	X	23	7	X
551.4312292056	305.975	137859	show_letter	to_remember	G	23	7	G
552.8730311306	305.725	138219	show_letter	to_remember	N	23	7	N
554.3138330543	305.95	138579	show_letter	to_remember	R	23	7	R
555.7556349793	846.375	138940	show_dash	work_memory	-	23	7	WM
559.3590397904	180.225	139841	show_letter	probe_target	R	23	7	rR
560.0495407123	0.0	140013	right_click	remembered_correct	n/a	23	7	1
560.4496412465	0.0	140113	sound_beep	feedback_correct	n/a	23	7	correct
560.9986419795	0.0	140251	left_click	indicate_ready	n/a	23	7	255
561.0188420064	1257.05	140256	show_cross	fixate	+	24	3	nonWM
566.2650490109	305.95	141567	show_letter	to_ignore	H	24	3	gH
567.7068509359	305.95	141928	show_letter	to_remember	M	24	3	M
569.1486528609	305.7	142288	show_letter	to_ignore	W	24	3	gW
570.5893547844	305.975	142648	show_letter	to_ignore	N	24	3	gN
572.0311567094	305.975	143009	show_letter	to_remember	G	24	3	G
573.4730586346	305.925	143369	show_letter	to_ignore	B	24	3	gB
574.9147605595	305.7	143730	show_letter	to_remember	T	24	3	T
576.3555624831	305.95	144090	show_letter	to_ignore	L	24	3	gL
577.7973644081	519.675	144450	show_dash	work_memory	-	24	3	WM
580.0939674744	150.725	145024	show_letter	probe_target	T	24	3	rT
580.6663682387	0.0	145168	right_click	remembered_correct	n/a	24	3	1
581.066568773	0.0	145268	sound_beep	feedback_correct	n/a	24	3	correct
588.180378271	0.0	147046	right_click	indicate_ready	n/a	24	3	1
588.2067783062	1257.075	147053	show_cross	fixate	+	25	5	nonWM
593.4529853106	305.95	148364	show_letter	to_remember	V	25	5	V
594.8937872343	305.95	148724	show_letter	to_remember	W	25	5	W
596.3355891593	305.95	149085	show_letter	to_ignore	Q	25	5	gQ
597.7773910843	305.95	149445	show_letter	to_remember	S	25	5	S
599.2190930092	305.95	149806	show_letter	to_ignore	T	25	5	gT
600.6598949329	305.95	150166	show_letter	to_remember	Z	25	5	Z
602.1016968579	305.95	150526	show_letter	to_remember	K	25	5	K
603.543598783	305.925	150887	show_letter	to_ignore	X	25	5	gX
604.9853007079	749.875	151247	show_dash	work_memory	-	25	5	WM
608.2028050037	238.975	152052	show_letter	probe_target	W	25	5	rW
609.1402062553	0.0	152286	right_click	remembered_correct	n/a	25	5	1
609.5404067896	0.0	152386	sound_beep	feedback_correct	n/a	25	5	correct
611.987610057	0.0	152998	left_click	indicate_ready	n/a	25	5	255
