onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
189.9179821815	1257.325	47480	show_cross	fixate	+	9	3	nonWM
195.1651591625	305.7	48792	show_letter	to_remember	C	9	3	C
196.6059528419	305.95	49152	show_letter	to_ignore	V	9	3	gV
198.0477465168	305.975	49513	show_letter	to_ignore	W	9	3	gW
199.4895401918	305.95	49873	show_letter	to_remember	H	9	3	H
200.9312338672	305.725	50234	show_letter	to_ignore	N	9	3	gN
202.3720275466	305.95	50594	show_letter	to_ignore	X	9	3	gX
203.8138212215	305.95	50954	show_letter	to_remember	R	9	3	R
205.2556148965	305.7	51315	show_letter	to_ignore	M	9	3	gM
206.6964085758	561.675	51675	show_dash	work_memory	-	9	3	WM
209.1609977639	238.725	52291	show_letter	probe_target	R	9	3	rR
210.0871937007	0.0	52523	right_click	remembered_correct	n/a	9	3	1
210.4873919451	0.0	52623	sound_beep	feedback_correct	n/a	9	3	correct
213.8309772771	0.0	53459	left_click	indicate_ready	n/a	9	3	255
213.8542771748	1257.125	53465	show_cross	fixate	+	10	7	nonWM
219.1004541603	305.95	54776	show_letter	to_remember	W	10	7	W
220.5422478352	305.7	55137	show_letter	to_remember	L	10	7	L
221.9830415146	305.95	55497	show_letter	to_remember	D	10	7	D
223.4248351896	305.95	55857	show_letter	to_remember	J	10	7	J
224.8666288645	305.95	56218	show_letter	to_remember	C	10	7	C
226.3083225399	305.7	56578	show_letter	to_ignore	F	10	7	gF
227.7491162193	305.95	56938	show_letter	to_remember	V	10	7	V
229.1908098947	305.975	57299	show_letter	to_remember	S	10	7	S
230.6327035692	766.875	57659	show_dash	work_memory	-	10	7	WM
233.9171891604	238.95	58480	show_letter	probe_target	S	10	7	rS
234.8431850982	0.0	58712	right_click	remembered_correct	n/a	10	7	1
235.2433833425	0.0	58812	sound_beep	feedback_correct	n/a	10	7	correct
237.2950743419	0.0	59325	left_click	indicate_ready	n/a	10	7	255
237.3206742296	1257.05	59331	show_cross	fixate	+	11	3	nonWM
242.5669512146	305.925	60643	show_letter	to_ignore	D	11	3	gD
244.0085448904	305.725	61003	show_letter	to_ignore	B	11	3	gB
245.4493385698	305.95	61363	show_letter	to_ignore	G	11	3	gG
246.8911322448	305.975	61724	show_letter	to_remember	J	11	3	J
248.3329259197	305.95	62084	show_letter	to_ignore	W	11	3	gW
249.7737195991	305.925	62444	show_letter	to_remember	L	11	3	L
251.215513274	305.95	62805	show_letter	to_ignore	K	11	3	gK
252.657306949	305.95	63165	show_letter	to_remember	C	11	3	C
254.0990006244	569.925	63526	show_dash	work_memory	-	11	3	WM
256.5956896716	196.95	64150	show_letter	probe_target	L	11	3	rL
257.3581863266	0.0	64341	right_click	remembered_correct	n/a	11	3	1
257.7582845714	0.0	64441	sound_beep	feedback_correct	n/a	11	3	correct
258.623680775	0.0	64657	left_click	indicate_ready	n/a	11	3	255
258.6412806978	1257.075	64661	show_cross	fixate	+	12	7	nonWM
263.8875576828	305.95	65973	show_letter	to_ignore	P	12	7	gP
265.3292513582	305.725	66333	show_letter	to_remember	W	12	7	W
266.7700450375	305.95	66694	show_letter	to_remember	F	12	7	F
268.2118387125	306.0	67054	show_letter	to_remember	S	12	7	S
269.653732387	305.925	67414	show_letter	to_remember	Z	12	7	Z
271.0954260624	305.7	67775	show_letter	to_remember	T	12	7	T
272.5361197422	305.975	68135	show_letter	to_remember	K	12	7	K
273.9779134172	305.975	68495	show_letter	to_remember	Q	12	7	Q
275.4197070922	636.95	68856	show_dash	work_memory	-	12	7	WM
278.1852949597	305.95	69547	show_letter	probe_not_shown	L	12	7	rL
279.6883883658	0.0	69923	left_click	ignored_correct	n/a	12	7	255
280.0884866106	0.0	70023	sound_beep	feedback_correct	n/a	12	7	correct
284.4338675477	0.0	71109	right_click	indicate_ready	n/a	12	7	1
284.4543674578	1257.075	71115	show_cross	fixate	+	13	7	nonWM
289.7005444432	305.95	72426	show_letter	to_remember	B	13	7	B
291.1422381186	305.7	72787	show_letter	to_remember	N	13	7	N
292.583031798	305.975	73147	show_letter	to_remember	R	13	7	R
294.024825473	305.95	73507	show_letter	to_remember	G	13	7	G
295.4666191479	305.7	73868	show_letter	to_remember	Y	13	7	Y
296.9074128273	305.95	74228	show_letter	to_remember	Z	13	7	Z
298.3492065022	305.95	74588	show_letter	to_remember	M	13	7	M
299.7909001777	305.975	74949	show_letter	to_ignore	X	13	7	gX
301.2326938526	586.675	75309	show_dash	work_memory	-	13	7	WM
303.797282602	234.475	75950	show_letter	probe_target	Z	13	7	rZ
304.7078786073	0.0	76178	right_click	remembered_correct	n/a	13	7	1
305.1079768521	0.0	76278	sound_beep	feedback_correct	n/a	13	7	correct
311.4570489992	0.0	77865	left_click	indicate_ready	n/a	13	7	255
311.490148854	1257.3	77874	show_cross	fixate	+	14	3	nonWM
316.7363258394	305.95	79185	show_letter	to_remember	Y	14	3	Y
318.1781195144	305.95	79546	show_letter	to_ignore	C	14	3	gC
319.6199131893	305.95	79906	show_letter	to_ignore	P	14	3	gP
321.0616068647	305.725	80266	show_letter	to_remember	K	14	3	K
322.5024005441	305.95	80627	show_letter	to_ignore	R	14	3	gR
323.9441942191	305.95	80987	show_letter	to_ignore	W	14	3	gW
325.3860878936	305.925	81348	show_letter	to_ignore	H	14	3	gH
326.827781569	305.7	81708	show_letter	to_remember	L	14	3	L
328.2684752488	871.625	82068	show_dash	work_memory	-	14	3	WM
331.9729589975	171.725	82994	show_letter	probe_target	K	14	3	rK
332.6273561267	0.0	83158	right_click	remembered_correct	n/a	14	3	1
333.0274543715	0.0	83258	sound_beep	feedback_correct	n/a	14	3	correct
336.3446398193	0.0	84087	left_click	indicate_ready	n/a	14	3	255
336.3642397333	1257.325	84092	show_cross	fixate	+	15	5	nonWM
341.6114167143	305.7	85404	show_letter	to_remember	K	15	5	K
343.0522103937	305.95	85764	show_letter	to_ignore	S	15	5	gS
344.4940040687	305.975	86125	show_letter	to_ignore	P	15	5	gP
345.9357977436	305.95	86485	show_letter	to_remember	F	15	5	F
347.376591423	305.95	86845	show_letter	to_remember	D	15	5	D
348.8182850984	305.975	87206	show_letter	to_remember	L	15	5	L
350.2600787733	305.975	87566	show_letter	to_ignore	T	15	5	gT
351.7018724483	305.7	87926	show_letter	to_remember	Z	15	5	Z
353.1426661277	507.2	88287	show_dash	work_memory	-	15	5	WM
355.3893562716	200.95	88848	show_letter	probe_not_shown	Q	15	5	rQ
356.1703528454	0.0	89044	left_click	ignored_correct	n/a	15	5	255
356.5705510898	0.0	89144	sound_beep	feedback_correct	n/a	15	5	correct
357.4358472938	0.0	89360	right_click	indicate_ready	n/a	15	5	1
357.4680471526	1257.05	89368	show_cross	fixate	+	16	5	nonWM
362.7141241384	305.975	90680	show_letter	to_remember	F	16	5	F
364.1549178178	305.95	91040	show_letter	to_ignore	C	16	5	gC
365.5967114927	305.95	91400	show_letter	to_remember	J	16	5	J
367.0385051677	305.95	91761	show_letter	to_ignore	Q	16	5	gQ
368.4802988427	305.7	92121	show_letter	to_ignore	T	16	5	gT
369.9209925225	305.975	92481	show_letter	to_remember	S	16	5	S
371.362886197	305.975	92842	show_letter	to_remember	M	16	5	M
372.8045798724	305.925	93202	show_letter	to_remember	N	16	5	N
374.2463735474	997.1	93563	show_dash	work_memory	-	16	5	WM
378.4527550943	247.2	94614	show_letter	probe_not_shown	Z	16	5	rZ
379.4234508359	0.0	94857	left_click	ignored_correct	n/a	16	5	255
379.8235490807	0.0	94957	sound_beep	feedback_correct	n/a	16	5	correct
381.8225403113	0.0	95457	right_click	indicate_ready	n/a	16	5	1
381.8552401679	1257.3	95465	show_cross	fixate	+	17	7	nonWM
387.1024171489	305.7	96777	show_letter	to_remember	Y	17	7	Y
388.5431108287	305.975	97137	show_letter	to_remember	D	17	7	D
389.9849045037	305.975	97497	show_letter	to_remember	Q	17	7	Q
391.4267981782	305.925	97858	show_letter	to_ignore	V	17	7	gV
392.8684918536	305.7	98218	show_letter	to_remember	G	17	7	G
394.309285533	305.95	98578	show_letter	to_remember	L	17	7	L
395.7510792079	305.95	98939	show_letter	to_remember	F	17	7	F
397.1927728833	305.95	99299	show_letter	to_remember	S	17	7	S
398.6335665627	620.425	99659	show_dash	work_memory	-	17	7	WM
401.3321547242	289.2	100334	show_letter	probe_target	G	17	7	rG
402.4655497521	0.0	100617	right_click	remembered_correct	n/a	17	7	1
402.8656479969	0.0	100717	sound_beep	feedback_correct	n/a	17	7	correct
408.5293231508	0.0	102133	right_click	indicate_ready	n/a	17	7	1
408.5571230288	1257.05	102140	show_cross	fixate	+	18	3	nonWM
413.8032000147	306.0	103452	show_letter	to_ignore	S	18	3	gS
415.2450936892	305.925	103812	show_letter	to_ignore	N	18	3	gN
416.685787369	305.95	104172	show_letter	to_remember	R	18	3	R
418.127581044	305.95	104533	show_letter	to_remember	X	18	3	X
419.5693747189	305.95	104893	show_letter	to_remember	M	18	3	M
421.0110683943	305.725	105254	show_letter	to_ignore	T	18	3	gT
422.4518620737	305.95	105614	show_letter	to_ignore	B	18	3	gB
423.8936557487	305.95	105974	show_letter	to_ignore	G	18	3	gG
425.3355494232	817.125	106335	show_dash	work_memory	-	18	3	WM
428.8219341287	146.725	107206	show_letter	probe_target	R	18	3	rR
429.3832316663	0.0	107347	right_click	remembered_correct	n/a	18	3	1
429.7833299111	0.0	107447	sound_beep	feedback_correct	n/a	18	3	correct
433.9705115423	0.0	108494	left_click	indicate_ready	n/a	18	3	255
434.001111408	1257.05	108501	show_cross	fixate	+	19	3	nonWM
439.2472883935	305.95	109813	show_letter	to_ignore	N	19	3	gN
440.689182068	305.925	110173	show_letter	to_ignore	B	19	3	gB
442.1308757434	305.7	110534	show_letter	to_remember	T	19	3	T
443.5715694232	305.975	110894	show_letter	to_remember	S	19	3	S
445.0133630982	305.975	111254	show_letter	to_remember	X	19	3	X
446.4551567731	305.95	111615	show_letter	to_ignore	C	19	3	gC
447.8959504525	305.95	111975	show_letter	to_ignore	Q	19	3	gQ
449.3377441274	305.95	112335	show_letter	to_ignore	R	19	3	gR
450.7794378028	804.65	112696	show_dash	work_memory	-	19	3	WM
454.2159227273	263.975	113555	show_letter	probe_target	S	19	3	rS
455.2459182088	0.0	113812	right_click	remembered_correct	n/a	19	3	1
455.6460164536	0.0	113913	sound_beep	feedback_correct	n/a	19	3	correct
457.6186077999	0.0	114406	right_click	indicate_ready	n/a	19	3	1
457.6514076561	1257.325	114414	show_cross	fixate	+	20	3	nonWM
462.8975846415	305.95	115725	show_letter	to_ignore	P	20	3	gP
464.3393783165	306.0	116086	show_letter	to_remember	X	20	3	X
465.7811719914	305.95	116446	show_letter	to_ignore	B	20	3	gB
467.2229656664	305.7	116807	show_letter	to_remember	Z	20	3	Z
468.6637593457	305.95	117167	show_letter	to_ignore	H	20	3	gH
470.1055530207	305.975	117527	show_letter	to_ignore	V	20	3	gV
471.5472466961	305.95	117888	show_letter	to_ignore	R	20	3	gR
472.9880403755	305.95	118248	show_letter	to_remember	F	20	3	F
474.4298340504	695.65	118608	show_dash	work_memory	-	20	3	WM
477.4303208875	201.225	119359	show_letter	probe_not_shown	Q	20	3	rQ
478.2085174736	0.0	119553	left_click	ignored_correct	n/a	20	3	255
478.6086157184	0.0	119653	sound_beep	feedback_correct	n/a	20	3	correct
480.844905908	0.0	120212	right_click	indicate_ready	n/a	20	3	1
480.8668058119	1257.075	120218	show_cross	fixate	+	21	7	nonWM
486.1129827974	305.975	121529	show_letter	to_remember	P	21	7	P
487.5547764723	305.7	121890	show_letter	to_ignore	Q	21	7	gQ
488.9955701517	305.95	122250	show_letter	to_remember	S	21	7	S
490.4373638267	305.975	122610	show_letter	to_remember	W	21	7	W
491.8791575016	305.95	122971	show_letter	to_remember	D	21	7	D
493.3198511814	305.95	123331	show_letter	to_remember	F	21	7	F
494.7616448564	305.95	123691	show_letter	to_remember	C	21	7	C
496.2034385313	305.95	124052	show_letter	to_remember	H	21	7	H
497.6452322063	519.425	124412	show_dash	work_memory	-	21	7	WM
499.9408221357	255.725	124986	show_letter	probe_not_shown	X	21	7	rX
500.93371778	0.0	125234	left_click	ignored_correct	n/a	21	7	255
501.3338160248	0.0	125334	sound_beep	feedback_correct	n/a	21	7	correct
507.9199871318	0.0	126981	right_click	indicate_ready	n/a	21	7	1
507.9535869844	1257.075	126989	show_cross	fixate	+	22	5	nonWM
513.1999639689	305.925	128301	show_letter	to_ignore	M	22	5	gM
514.6415576448	305.7	128661	show_letter	to_remember	F	22	5	F
516.0823513241	305.95	129022	show_letter	to_remember	G	22	5	G
517.5241449991	305.975	129382	show_letter	to_remember	K	22	5	K
518.965938674	305.95	129742	show_letter	to_remember	Z	22	5	Z
520.4066323538	305.975	130103	show_letter	to_ignore	Q	22	5	gQ
521.8484260288	305.975	130463	show_letter	to_ignore	Y	22	5	gY
523.2902197038	305.95	130824	show_letter	to_remember	N	22	5	N
524.7320133787	783.625	131184	show_dash	work_memory	-	22	5	WM
528.083498676	209.725	132022	show_letter	probe_target	K	22	5	rK
528.9050950718	0.0	132227	right_click	remembered_correct	n/a	22	5	1
529.3051933166	0.0	132327	sound_beep	feedback_correct	n/a	22	5	correct
532.3850798053	0.0	133097	left_click	indicate_ready	n/a	22	5	255
532.4087797014	1257.125	133103	show_cross	fixate	+	23	7	nonWM
537.6550566864	305.95	134415	show_letter	to_ignore	Q	23	7	gQ
539.0967503618	305.7	134775	show_letter	to_remember	P	23	7	P
540.5375440411	305.95	135135	show_letter	to_remember	H	23	7	H
541.9793377161	305.95	135496	show_letter	to_remember	R	23	7	R
543.421131391	305.95	135856	show_letter	to_remember	X	23	7	X
544.8619250704	305.95	136216	show_letter	to_remember	C	23	7	C
546.3036187458	305.975	136577	show_letter	to_remember	S	23	7	S
547.7454124208	305.975	136937	show_letter	to_remember	V	23	7	V
549.1872060957	741.65	137298	show_dash	work_memory	-	23	7	WM
552.3717921252	314.2	138094	show_letter	probe_not_shown	Z	23	7	rZ
553.5809868206	0.0	138396	right_click	remembered_incorrect	n/a	23	7	1
553.9810850654	0.0	138496	sound_buzz	feedback_incorrect	n/a	23	7	wrong
559.2490619552	0.0	139813	left_click	indicate_ready	n/a	23	7	255
559.2776618297	1257.05	139820	show_cross	fixate	+	24	3	nonWM
564.5238388151	305.95	141132	show_letter	to_ignore	P	24	3	gP
565.9656324901	305.7	141492	show_letter	to_ignore	R	24	3	gR
567.4064261695	305.95	141853	show_letter	to_remember	K	24	3	K
568.8480198453	306.025	142213	show_letter	to_ignore	W	24	3	gW
570.2899135198	305.95	142573	show_letter	to_remember	C	24	3	C
571.7307071992	305.95	142934	show_letter	to_ignore	Z	24	3	gZ
573.1725008741	305.95	143294	show_letter	to_ignore	Y	24	3	gY
574.6142945491	305.95	143655	show_letter	to_remember	X	24	3	X
576.0559882245	536.175	144015	show_dash	work_memory	-	24	3	WM
578.3187782978	301.7	144581	show_letter	probe_not_shown	B	24	3	rB
579.495873134	0.0	144875	left_click	ignored_correct	n/a	24	3	255
579.8959713788	0.0	144975	sound_beep	feedback_correct	n/a	24	3	correct
580.6557680456	0.0	145165	right_click	indicate_ready	n/a	24	3	1
580.6823679289	1257.075	145172	show_cross	fixate	+	25	5	nonWM
585.9285449144	305.95	146483	show_letter	to_remember	Q	25	5	Q
587.3703385893	305.7	146844	show_letter	to_remember	M	25	5	M
588.8110322691	305.95	147204	show_letter	to_ignore	C	25	5	gC
590.2528259441	305.95	147564	show_letter	to_ignore	X	25	5	gX
591.6946196191	305.7	147925	show_letter	to_ignore	S	25	5	gS
593.1354132984	305.95	148285	show_letter	to_remember	W	25	5	W
594.5772069734	305.95	148645	show_letter	to_remember	R	25	5	R
596.0190006483	305.95	149006	show_letter	to_remember	H	25	5	H
597.4606943237	921.85	149366	show_dash	work_memory	-	25	5	WM
601.3660771911	238.725	150343	show_letter	probe_target	Q	25	5	rQ
602.3000730938	0.0	150576	right_click	remembered_correct	n/a	25	5	1
602.7001713386	0.0	150676	sound_beep	feedback_correct	n/a	25	5	correct
609.6554408264	0.0	152415	right_click	indicate_ready	n/a	25	5	1
